"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
1,0.967279654472628,0.960812839339611,0,0.579385368471971,0.379103762104185,0,0,0.032193612212623,0.741559254631864,0.453761950422079,0,0,0.375189271941976,0,0,0.929366435054114,0,0,0.0473616587631964,0.957296738578371,0.201806430096454,0.709591370518187,0.630108096689413,0.847837403066592,0.0572746608676805,0.657071718841003,0,0.496550408261781,0,0.0605073514520066,0,0.772971035234509,0.948067851644973,0,0,0.920202178699742,0.0341663559902753,0,0,0.733809319206262,0.910810138248205,0,0.34050987316367,0,0,0.92696327960285,0,0,0
0.967279654472618,1,0.96241581831486,0,0.594105587446976,0.401611816947261,0,0,0.0512336298242706,0.74769728685464,0.499963044958035,0,0,0.344257196716218,0,0,0.925641480323674,0,0,0,0.961367380169157,0.2066494598462,0.748042462500581,0.648507454242031,0.810795973272616,0.0617655199803548,0.634037382883373,0,0.518634881211985,0,0.0800412375565469,0,0.754455876647484,0.94680038006844,0,0,0.933134525762315,0.0524763288292174,0,0,0.736619955496058,0.90630065407913,0,0.365794022275554,0,0,0.942529599240626,0,0,0
0.960812839339599,0.96241581831486,1,0,0.589660209886525,0.398356005283193,0,0,0.0340251485674977,0.746535410413099,0.483315763508413,0,0,0.341447257984529,0,0,0.919312817169422,0,0,0.015313579485094,0.95546143855285,0.201671470243344,0.735249915480105,0.628576346978799,0.815740478889628,0.0603268717063765,0.622278285277195,0,0.512059190673378,0,0.0720371437975597,0,0.760183035662635,0.941310415310585,0,0,0.924366003085477,0.0501157282267028,0,0,0.725451509721022,0.908154542508568,0,0.359463865522454,0,0,0.933538145140376,0,0,0
0,0,0,1,0,0,0.869149023252621,0.909719982601424,0,0,0,0.791757831383614,0.839387934569667,0,0.593919279792841,0.700022912059388,0,0.666426142325114,0.937676750017252,0,0,0,0,0,0,0,0,0.173920813185163,0,0.660823765271707,0,0.756842839560117,0,0,0.885308457644868,0.0391040301782137,0,0,0.923946486659716,0.158245385183406,0,0,0.661801916205228,0,0.828751341205757,0.901972722044607,0,0.927147673315181,0.949870479380158,0.557505226913619
0.579385368471954,0.594105587446964,0.58966020988651,0,1,0.288924071612752,0,0,0.0313077654180103,0.415876649044198,0.279961764048494,0,0,0.254185421016067,0,0,0.580751388436917,0,0,0.00734264755493193,0.585891007358277,0.228729667333469,0.476932004582344,0.38775752169934,0.448265466002174,0.0332833628589066,0.323158733385763,0,0.310142961936019,0,0.047132237435895,0,0.453213114924237,0.593411493002261,0,0,0.553867334621428,0.00737733841246141,0,0,0.403993006728371,0.527078777571877,0,0.333896653264736,0,0,0.608964373027481,0,0,0
0.379103762104201,0.401611816947286,0.398356005283213,0,0.288924071612771,1,0,0,0.015657648890371,0.278018045576847,0.0928462612254754,0,0,0.238707195108882,0,0,0.392237750879881,0,0,0.0365894570930493,0.402906233377319,0.163442605323836,0.313373139825993,0.217534815260414,0.386497795944538,0,0.2982317732688,0,0.235867471880509,0,0.0101306970920443,0,0.273946909904319,0.400448452213409,0,0,0.382543488470477,0,0,0,0.285944227420283,0.355174385097772,0,0.133816927108062,0,0,0.408275970646562,0,0,0
0,0,0,0.869149023252619,0,0,1,0.846310350229317,0,0,0,0.764383013675395,0.80108237890737,0,0.503894623995919,0.664104645173486,0,0.653661928631002,0.877859989149447,0.00548670342480868,0,0,0,0,0,0,0,0.186910864480837,0,0.6257348214943,0,0.713969552956614,0,0,0.822362175532084,0.0650564825499758,0,0,0.884547695868275,0.166322690114064,0,0,0.610322958736994,0,0.781379847859181,0.84924352316388,0,0.891660911390569,0.899342032971453,0.557030963653517
0,0,0,0.909719982601434,0,0,0.846310350229328,1,0,0,0,0.775556209900657,0.832030621224929,0,0.57363533071722,0.704217795137686,0,0.680440331680905,0.914725909721219,0.0176128970082316,0,0,0,0,0,0,0,0.197426537636379,0,0.635420611849277,0,0.737633040159084,0,0,0.868992943366237,0.0688407461780919,0,0,0.914265657924944,0.163252234693304,0,0,0.630471451514852,0,0.809256733533464,0.893727410785205,0,0.91837062796577,0.934713929028569,0.561113754310605
0.0321936122126037,0.0512336298242538,0.0340251485674797,0,0.031307765418,0.0156576488903629,0,0,1,0.0338170683291419,0.0500080506805275,0,0,0.0353069931573226,0,0,0.0528708090682385,0,0,0,0.0359786439921748,0.0574604141758357,0.0619667363989669,0.0429203513304315,0.0406847802022745,0,0.0434332884113452,0,0.0481086708935708,0,0.0090867022968931,0,0.00812025575043312,0.0311394098005503,0,0,0.0463489318198884,0.00803615299123554,0,0,0.0491026086601506,0.0421535444545507,0,0.0456202706486303,0,0,0.0501137380683049,0,0,0
0.741559254631868,0.747697286854652,0.746535410413112,0,0.415876649044213,0.278018045576836,0,0,0.033817068329155,1,0.380678681642745,0,0,0.262628019389395,0,0,0.706380315883213,0,0,0.0379204847613794,0.737549799547163,0.121696502661263,0.534310745429636,0.524384935392907,0.636757230962986,0.045321986473923,0.50611698767,0,0.394202469916475,0,0.0618886686012135,0,0.616071837557543,0.719793510293491,0,0,0.702727967207314,0.0611621446114827,0,0,0.571026145700044,0.686258079972702,0,0.250001941117698,0,0,0.721410397475423,0,0,0
